2017,6,15,20,0,0,0,4.097,0,2.206,,0,1.536,0,3.299,,0,1.837,
2017,6,15,21,0,0,0,4.115,0,2.196,,0,1.528,0,3.304,,0,1.831,
2017,6,15,22,0,0,0,4.124,0,2.185,,0,1.524,0,3.272,,0,1.828,
2017,6,15,23,0,0,0,4.13,0,2.175,,0,1.528,0,3.263,,0,2.409,
2017,6,16,0,0,0,0,4.152,0,2.185,,0,1.522,0,3.246,,0,2.366,
2017,6,16,1,0,0,0,4.189,0,2.218,,0,1.519,0,3.234,,0,2.227,
2017,6,16,2,0,0,0,4.205,0,2.214,,0,1.522,0,3.216,,0,2.134,
2017,6,16,3,0,0,0,4.205,0,2.175,,0,1.522,0,3.203,,0,2.071,
2017,6,16,4,0,0,0,4.211,0,2.131,,0,1.527,0,3.195,,0,2.023,
2017,6,16,5,0,0,0.2,4.209,0,2.108,,0,1.537,0,3.196,,0,2.024,
2017,6,16,6,0,0,0,4.212,0,2.101,,0,1.559,0,3.22,,0,2.021,
2017,6,16,7,0,0,0,4.211,0,2.094,,0,1.587,0,3.242,,0,2.016,
2017,6,16,8,0,0,0,4.214,0,2.105,,0,1.614,0,3.287,0,0,2.007,
2017,6,16,9,0,0,0,4.215,0,2.12,,0,1.625,0,3.328,0,0,1.998,
2017,6,16,10,0,0,0,4.207,0,2.136,,0,1.627,0,3.347,0,0,1.988,
2017,6,16,11,0,0,0,4.212,0,2.126,,0,1.615,0,3.364,0,0,1.964,
2017,6,16,12,0,0,0,4.208,0,2.119,,0,1.602,0,3.383,0,0,1.952,
2017,6,16,13,0,0,0,4.207,0,2.113,,0,1.601,0,3.391,0,0,1.947,
2017,6,16,14,0,0,0,4.197,0,2.134,,0,1.588,0,3.394,0,0,1.938,
2017,6,16,15,0,0,0,4.185,0,2.166,,0,1.577,0,3.384,0,0,1.932,
2017,6,16,16,0,0,0,4.166,0,2.204,,0,1.569,0,3.375,0,0,1.919,
2017,6,16,17,0,0,0,4.157,0,2.254,,0,1.563,0,3.359,0,0,1.915,
2017,6,16,18,0,0,0,4.148,0,2.259,,0,1.557,0,3.36,0,0,1.903,
2017,6,16,19,0,0,0,4.151,0,2.287,,0,1.553,0,3.335,0,0,1.889,
2017,6,16,20,0,0,0,4.165,0,2.297,,0,1.545,0,3.329,,0,1.883,
2017,6,16,21,0,0,0,4.174,0,2.29,,0,1.537,0,3.308,,0,1.872,
2017,6,16,22,0,0,0,4.183,0,2.277,,0,1.531,0,3.285,,0,1.863,
2017,6,16,23,0,0,0,4.199,0,2.256,,0,1.525,0,3.276,,0,1.86,
2017,6,17,0,0,0,0,4.218,0,2.245,,0,1.522,0,3.264,,0,1.859,
2017,6,17,1,0,0,0,4.233,0,2.215,,0,1.518,0,3.24,,0,1.853,
2017,6,17,2,0,0,0,4.25,0,2.2,,0,1.515,0,3.218,,0,1.85,
2017,6,17,3,0,0,0,4.26,0,2.178,,0,1.513,0,3.213,,0,1.848,
2017,6,17,4,0,0,0,4.276,0,2.158,,0,1.514,0,3.201,,0,1.846,
2017,6,17,5,0,0,0,4.279,0,2.143,,0,1.522,0,3.198,,0,1.845,
2017,6,17,6,0,0,0,4.284,0,2.128,,0,1.531,0,3.204,,0,1.845,6.266
2017,6,17,7,0,0,0,4.277,0,2.133,,0,1.54,0,3.22,,0,1.847,6.269
2017,6,17,8,0,0,0,4.265,0,2.134,,0,1.545,0,3.235,0,0,1.855,6.246
2017,6,17,9,0,0,0,4.253,0,2.123,,0,1.544,0,3.246,0,0,1.86,6.196
2017,6,17,10,0,0,0,4.24,0,2.12,,0,1.541,0,3.256,0,0,1.859,6.239
2017,6,17,11,0,0,0,4.224,0,2.135,,0,1.544,0,3.257,0,0,1.861,6.264
2017,6,17,12,0,0,0,4.211,0,2.149,,0,1.544,0,3.264,0,0,1.862,0.901
2017,6,17,13,0,0,0,4.191,0,2.152,,0,1.541,0,3.274,0,0,1.859,0.897
2017,6,17,14,0,0,0,4.179,0,2.163,,0,1.537,0,3.274,0,0,1.859,6.172
2017,6,17,15,0,0,0,4.165,0,2.18,,0,1.533,0,3.284,0,0.2,1.856,6.266
2017,6,17,16,0,0,0,4.147,0,2.199,,0,1.528,0,3.283,0,0,1.857,
2017,6,17,17,0,0,0,4.133,0,2.211,,0,1.522,0,3.274,0,0,1.851,
2017,6,17,18,0,0,0,4.12,0,2.226,,0,1.514,0,3.262,0,0,1.848,
2017,6,17,19,0,0,0,4.11,0,2.24,,0,1.508,0,3.253,0,0,1.846,
2017,6,17,20,0,0,0,4.11,0,2.235,,0,1.507,0,3.245,,0,1.84,
2017,6,17,21,0,0,0,4.109,0,2.221,,0,1.503,0,3.239,,0,1.836,
2017,6,17,22,0,0,0,4.114,0,2.212,,0,1.501,0,3.227,,0,1.829,
2017,6,17,23,0,0,0,4.118,0,2.203,,0,1.499,0,3.219,,0,1.829,
2017,6,18,0,0,0,0,4.116,0,2.183,,0,1.501,0,3.208,,0,1.823,
2017,6,18,1,0,0,0,4.128,0,2.164,,0,1.5,0,3.199,,0,1.824,
2017,6,18,2,0,0,0,4.133,0,2.148,,0,1.498,0,3.186,,0,1.822,
2017,6,18,3,0,0,0,4.139,0,2.131,,0,1.496,0,3.195,,0,1.822,
2017,6,18,4,0,0,0,4.146,0,2.12,,0,1.511,0,3.211,,0,1.819,
2017,6,18,5,0,0,0,4.149,0,2.106,,0,1.541,0,3.239,,0,1.82,
2017,6,18,6,0,0,0,4.149,0,2.093,,0,1.599,0,3.261,,0,1.812,
2017,6,18,7,0,0,0,4.146,0,2.094,,0,1.611,0,3.311,0,0,1.819,
2017,6,18,8,0,0,0,4.148,0,2.096,,0,1.598,0,3.336,0,0,1.827,
2017,6,18,9,0,0,0,4.141,0,2.102,,0,1.601,0,3.364,0,0,1.824,
2017,6,18,10,0,0,0,4.138,0,2.097,,0,1.601,0,3.38,0,0,1.835,
2017,6,18,11,0,0,0,4.131,0,2.089,,0,1.595,0,3.409,0,0,1.852,
2017,6,18,12,0,0,0,4.123,0,2.09,,0,1.587,0,3.407,0,0,1.852,
2017,6,18,13,0,0,0,4.11,0,2.091,,0,1.581,0,3.419,0,0,1.855,
2017,6,18,14,0,0,0,4.101,0,2.118,,0,1.575,0,3.428,0,0,1.854,
2017,6,18,15,0,0,0,4.091,0,2.146,,0,1.568,0,3.433,0,0,1.849,
2017,6,18,16,0,0,0,4.082,0,2.169,,0,1.564,0,3.418,0,0,1.848,
2017,6,18,17,0,0,0,4.071,0,2.213,,1,1.56,0,3.429,0,0,1.841,
2017,6,18,18,0,0,0,4.071,0,2.23,,0,1.559,0,3.411,0,0,1.838,
2017,6,18,19,0,0,0,4.084,0,2.231,,0,1.544,0,3.387,0,0,1.838,
2017,6,18,20,0,0,0,4.106,0,2.235,,0,1.536,0,3.374,,0,1.83,
2017,6,18,21,0,0,0,4.128,0,2.225,,0,1.53,0,3.361,,0,1.824,
2017,6,18,22,0,0,0,4.14,0,2.212,,0,1.536,0,3.345,,0,1.82,
2017,6,18,23,0,0,0,4.161,0,2.195,,0,1.539,0,3.326,,0,1.819,
2017,6,19,0,0,0,0,4.176,0,2.188,,0,1.532,0,3.312,,0,1.816,
2017,6,19,1,0,0,0,4.194,0,2.176,,0,1.524,0,3.299,,0,1.814,
2017,6,19,2,0,0,0,4.205,0,2.15,,0,1.518,0,3.288,,0,1.811,
2017,6,19,3,0,0,0,4.222,0,2.136,,0,1.527,0,3.275,,0,1.811,
2017,6,19,4,0,0,0,4.234,0,2.123,,0,1.543,0,3.365,,0,1.812,
2017,6,19,5,0,0,0,4.242,0,2.108,,0,1.6,0,3.417,,0,1.812,
2017,6,19,6,0,0,0,4.245,0,2.09,,0,1.64,0,3.399,,0,1.811,
2017,6,19,7,0,0,0,4.247,0,2.084,,0,1.66,0,3.421,,0,1.835,
2017,6,19,8,0,0,0,4.237,0,2.081,,0,1.67,0,3.476,0,0,1.874,
2017,6,19,9,0,0,0,4.231,0,2.087,,0,1.653,0,3.522,0,0,1.88,
2017,6,19,10,0,0,0,4.221,0,2.095,,0,1.643,0,3.59,0,0,1.88,
2017,6,19,11,0,0,0,4.211,0,2.092,,0,1.64,0,3.619,0,0,1.882,
2017,6,19,12,0,0,0,4.198,0,2.078,,0,1.632,0,3.661,0,0,1.883,
2017,6,19,13,0,0,2,4.184,0,2.104,,0,1.626,0,3.675,0,0,1.883,
2017,6,19,14,0,0,0.4,4.18,0,2.138,,0,1.614,0,3.669,0,0,1.883,
2017,6,19,15,0,0,0,4.177,0,2.205,,0,1.606,0,3.657,0,0,1.875,
2017,6,19,16,0,0,0,4.187,0,2.276,,0,1.586,0,3.651,0,0,1.867,
2017,6,19,17,0,0,0,4.177,0,2.31,,0,1.584,0,3.659,0,0,1.868,
2017,6,19,18,0,0,0,4.165,0,2.345,,0,1.574,0,3.632,0,0,1.864,
2017,6,19,19,0,0,0,4.193,0,2.333,,0,1.57,0,3.623,0,0,1.859,
2017,6,19,20,0,0,0,4.226,0,2.329,,0,1.561,0,3.591,,0,1.848,
2017,6,19,21,0,0,0,4.259,0,2.308,,0,1.557,0,3.571,,0,1.845,
2017,6,19,22,0,0,0,4.269,0,2.295,,0,1.549,0,3.547,,0,1.84,
2017,6,19,23,0,0,0,4.288,0,2.274,,0,1.547,0,3.527,,0,1.832,
2017,6,20,0,0,0,0,4.308,0,2.259,,0,1.542,0,3.504,,0,1.828,
2017,6,20,1,0,0,0,4.355,0,2.235,,0,1.567,0,3.473,,0,1.826,
2017,6,20,2,0,0,0,4.399,0,2.219,,0,1.576,0,3.463,,1,1.829,
2017,6,20,3,0,0,0,4.42,0,2.207,,0,1.575,0,3.447,,3.2,1.822,
2017,6,20,4,0,0,0,4.441,0,2.188,,0,1.57,0,3.449,,0,1.824,
2017,6,20,5,0,0,0,4.436,0,2.167,,0,1.585,0,3.456,,0,1.845,
2017,6,20,6,0,0,1.2,4.436,0,2.158,,0,1.656,0,3.482,,0,1.869,
2017,6,20,7,0,0,3.2,4.421,0,2.133,,0,1.69,0,3.495,,0,1.872,
2017,6,20,8,0,0,0.2,4.417,0,2.143,,0,1.69,0,3.589,,0,1.877,
2017,6,20,9,0,0,0,4.409,0,2.156,,0,1.692,0,3.622,0,0,1.879,
2017,6,20,10,0,0,0,4.417,0,2.126,,0,1.691,0,3.648,0,0.2,1.884,
2017,6,20,11,0,0,0,4.394,0,2.116,,0,1.691,0,3.675,,0,1.889,
2017,6,20,12,0,0,0,4.384,0,2.133,,0.2,1.685,0,3.707,0.6,0.2,1.89,
2017,6,20,13,0,0,0,4.375,0,2.155,,0,1.707,0,3.729,0.2,0,1.885,
2017,6,20,14,0,0,0,4.358,0,2.257,,0,1.662,0,3.736,0,0,1.882,
2017,6,20,15,0,0,0,4.337,0,2.388,,0.4,1.666,0,3.737,0,0,1.879,
2017,6,20,16,0,0,0,4.346,0,2.494,,0,1.675,0,3.728,0,0,1.875,
2017,6,20,17,0,0,0,4.386,0,2.501,,0,1.636,0,3.719,0,0,1.877,
2017,6,20,18,0,0,0,4.39,0,2.49,,0,1.649,0,3.721,0,0,1.865,
2017,6,20,19,0,0,0,4.396,0,2.475,,0,1.629,0,3.718,0,0,1.859,
2017,6,20,20,0,0,0,4.418,0,2.446,,0,1.617,0,3.707,,0,1.854,
2017,6,20,21,0,0,0,4.426,0,2.427,,0,1.61,0,3.708,,0,1.856,
2017,6,20,22,0,0,0,4.428,0,2.402,,0,1.601,0,3.684,,0,1.854,
2017,6,20,23,0,0,0,4.44,0,2.369,,0,1.594,0,3.671,,0,1.846,
2017,6,21,0,0,0,0,4.503,0,2.35,,0,1.593,0,3.652,,0,1.844,
2017,6,21,1,0,0,0,4.598,0,2.329,,0,1.614,0,3.648,,0,1.84,
2017,6,21,2,0,0,8.6,4.7,0,2.304,,0,1.641,0.4,3.689,,0,1.845,
2017,6,21,3,0,0,0.4,4.738,0,2.286,,0,1.683,0.4,3.721,,0,1.855,
2017,6,21,4,0,0,0,4.7,0,2.266,,0,1.697,0,3.76,,0.2,1.89,
2017,6,21,5,0,0,0,4.587,0,2.26,,0,1.705,0,3.772,,0.4,1.931,
2017,6,21,6,0,0,0,4.609,0,2.24,,0,1.703,0,3.788,,0,1.93,
2017,6,21,7,0,0,0,4.667,0,2.226,,0,1.699,0,3.808,,0,1.926,
2017,6,21,8,0,0,0,4.646,0,2.225,,0,1.692,0,3.821,0,0,1.921,
2017,6,21,9,0,0,0,4.623,0,2.22,,0,1.678,0,3.828,0,0,1.918,
2017,6,21,10,0,0,0,4.583,0,2.23,,0,1.672,0,3.823,0,0,1.916,
2017,6,21,11,0,0,0,4.562,0,2.217,,0,1.666,0,3.813,0,0,1.961,
2017,6,21,12,0,0,0,4.538,0,2.235,,0,1.656,0,3.81,0,0,1.963,
2017,6,21,13,0,0,0,4.535,0,2.264,,0,1.645,0,3.797,0,0,1.954,
2017,6,21,14,0,0,0,4.536,0,2.288,,0,1.636,0,3.784,0,0,1.948,
2017,6,21,15,0,0,0,4.561,0,2.315,,0,1.626,0,3.758,0,0,1.942,
2017,6,21,16,0,0,0,4.578,0,2.324,,0,1.62,0,3.73,,0,1.933,
2017,6,21,17,0,0,0,4.577,0,2.329,,0,1.613,0,3.698,,0,1.921,
2017,6,21,18,0,0,0,4.577,0,2.326,,0,1.603,0,3.671,,0,1.914,
2017,6,21,19,0,0,0,4.579,0,2.305,,0,1.592,0,3.64,,0,1.911,
2017,6,21,20,0,0,0,4.573,0,2.294,,0,1.58,0,3.613,,0,1.903,
2017,6,21,21,0,0,0,4.572,0,2.287,,0,1.575,0,3.591,,0,1.896,
2017,6,21,22,0,0,0.8,4.571,0,2.267,,0,1.57,0,3.563,,0,1.891,
2017,6,21,23,0,0,0.2,4.58,0,2.252,,0,1.584,0,3.546,,0,1.887,
2017,6,22,0,0,0,0,4.574,0,2.235,,0,1.592,0,3.519,,0,1.881,
2017,6,22,1,0,0,0,4.571,0,2.232,,0,1.586,0,3.49,,0,1.878,
2017,6,22,2,0,0,0.2,4.584,0,2.208,,0,1.576,0,3.478,,0,1.88,
2017,6,22,3,0,0,0,4.587,0,2.202,,0,1.573,0,3.462,,0,1.873,
2017,6,22,4,0,0,0,4.587,0,2.181,,0,1.587,0,3.459,,0,1.953,
2017,6,22,5,0,0,0,4.558,0,2.17,,0,1.61,0,3.464,,0,1.992,
2017,6,22,6,0,0,0,4.537,0,2.149,,0,1.635,0,3.478,,0,1.993,
2017,6,22,7,0,0,0,4.502,0,2.145,,0,1.665,0,3.484,,0,1.992,
2017,6,22,8,0,0,0,4.486,0,2.144,,0,1.777,0,3.498,0,0,1.982,
2017,6,22,9,0,0,0,4.465,0,2.143,,0,1.741,0,3.515,0,0,1.989,
2017,6,22,10,0,0,0,4.438,0,2.138,,0,1.715,0,3.525,0,0,1.994,
2017,6,22,11,0,0,0,4.421,0,2.134,,0,1.703,0,3.526,0,0,1.981,
2017,6,22,12,0,0,0.2,4.402,0,2.125,,0,1.708,0,3.531,0,0,2.005,
2017,6,22,13,0,0,0,4.394,0,2.128,,0,1.691,0,3.527,0,0,2.006,
2017,6,22,14,0,0,0,4.376,0,2.146,,0,1.681,0,3.536,0,0,1.991,
2017,6,22,15,0,0,0,4.359,0,2.212,,0,1.663,0,3.532,0,0,1.98,
2017,6,22,16,0,0,0,4.343,0,2.214,,0,1.661,0,3.526,1,0,1.968,
2017,6,22,17,0,0,0,4.348,0,2.244,,0,1.651,0,3.537,0,0,1.949,
2017,6,22,18,0,0,0,4.356,0,2.255,,0,1.644,0,3.535,0,0,1.942,
2017,6,22,19,0,0,0,4.363,0,2.238,,0,1.633,0,3.533,0,0,1.93,
2017,6,22,20,0,0,0,4.389,0,2.221,,0,1.63,0,3.523,,0,1.925,
2017,6,22,21,0,0,0,4.415,0,2.208,,0,1.619,0,3.508,,0,1.917,
2017,6,22,22,0,0,0,4.419,0,2.195,,0,1.608,0,3.498,,0,1.909,
2017,6,22,23,0,0,0,4.421,0,2.183,,0,1.604,0,3.475,,0,1.9,
2017,6,23,0,0,0,0,4.43,0,2.182,,0,1.597,0,3.459,,0,1.899,
2017,6,23,1,0,0,0,4.43,0,2.19,,0,1.595,0,3.444,,0,1.895,
2017,6,23,2,0,0,0,4.431,0,2.179,,0,1.59,0,3.435,,0,1.891,
2017,6,23,3,0,0,0,4.432,0,2.162,,0,1.591,0,3.434,,0,1.89,
2017,6,23,4,0,0,0,4.436,0,2.149,,0,1.597,0,3.43,,0,1.886,
2017,6,23,5,0,0,0,4.432,0,2.145,,0,1.616,0,3.439,,0,1.889,
2017,6,23,6,0,0,0,4.418,0,2.13,,0,1.634,0,3.439,,0,1.888,
2017,6,23,7,0,0,0,4.408,0,2.121,,0,1.645,0,3.449,,0,1.889,
2017,6,23,8,0,0,0,4.4,0,2.119,,0,1.618,0,3.461,0,0,1.894,
2017,6,23,9,0,0,0,4.394,0,2.115,,0,1.625,0,3.483,0,0,1.896,
2017,6,23,10,0,0,0,4.383,0,2.13,,0,1.622,0,3.507,0,0,1.899,
2017,6,23,11,0,0,0,4.375,0,2.123,,0,1.613,0,3.498,0,0,1.898,
2017,6,23,12,0,0,0,4.369,0,2.128,,0,1.602,0,3.485,0,0,1.897,
2017,6,23,13,0,0,0,4.356,0,2.144,,0,1.593,0,3.488,0,0,1.894,
2017,6,23,14,0,0,0,4.352,0,2.146,,0,1.583,0,3.467,0,2.6,1.891,
2017,6,23,15,0,0,0,4.338,0,2.164,,0,1.583,0,3.451,0,0,1.889,
